trial,elapsed_s,imgsz,track_high_thresh,track_low_thresh,new_track_thresh,proximity_thresh,appearance_thresh,conf_threshold,relink_iou_thresh,relink_dist_thresh,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,iou_match_threshold,fps_multiply,lost_frames_before_gmm,gmm_history,gmm_var_threshold,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_buffer,match_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
1309,253.4,1280,0.1,0.05,0.1,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1310,253.4,1280,0.1,0.05,0.1,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1311,253.5,1280,0.1,0.05,0.1,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1312,253.0,1280,0.1,0.05,0.1,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1313,253.6,1280,0.1,0.05,0.1,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1314,253.6,1280,0.1,0.05,0.1,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,74.49,47.87,65.2,73.77,0,7,13,1617,561,589,0,86,2206,63.11,32.63,69.28,58.59,1,3,9,795,249,875,1,31,1670,77.25,45.58,73.48,75.5,1,1,6,1801,822,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,71.62,42.03,69.29,34.34
1288,252.0,1280,0.1,0.01,0.4,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1289,251.7,1280,0.1,0.01,0.4,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1290,252.4,1280,0.1,0.01,0.4,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1291,251.7,1280,0.1,0.01,0.4,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1292,251.7,1280,0.1,0.01,0.4,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1293,252.4,1280,0.1,0.01,0.4,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1294,252.4,1280,0.1,0.01,0.4,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1295,252.8,1280,0.1,0.01,0.4,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1296,251.4,1280,0.1,0.01,0.4,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1333,252.0,1280,0.1,0.05,0.4,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1334,252.7,1280,0.1,0.05,0.4,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1335,251.3,1280,0.1,0.05,0.4,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1336,251.8,1280,0.1,0.05,0.4,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1337,251.5,1280,0.1,0.05,0.4,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1338,252.4,1280,0.1,0.05,0.4,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1339,251.6,1280,0.1,0.05,0.4,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1340,251.8,1280,0.1,0.05,0.4,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1341,251.2,1280,0.1,0.05,0.4,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,71.96,40.8,65.16,70.4,0,7,13,1552,651,654,1,75,2206,63.07,32.57,69.27,58.35,1,3,9,788,243,882,1,27,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,70.77,39.68,68.07,34.34
1351,250.8,1280,0.3,0.01,0.1,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1352,251.1,1280,0.3,0.01,0.1,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1353,251.2,1280,0.3,0.01,0.1,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1354,251.1,1280,0.3,0.01,0.1,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1355,251.2,1280,0.3,0.01,0.1,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1356,251.1,1280,0.3,0.01,0.1,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1357,251.4,1280,0.3,0.01,0.1,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1358,251.7,1280,0.3,0.01,0.1,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1359,251.6,1280,0.3,0.01,0.1,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1360,251.9,1280,0.3,0.01,0.2,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1361,251.3,1280,0.3,0.01,0.2,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1362,251.3,1280,0.3,0.01,0.2,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1363,251.2,1280,0.3,0.01,0.2,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1364,250.9,1280,0.3,0.01,0.2,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1365,251.2,1280,0.3,0.01,0.2,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1366,251.3,1280,0.3,0.01,0.2,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1367,251.0,1280,0.3,0.01,0.2,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1368,251.5,1280,0.3,0.01,0.2,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1369,251.6,1280,0.3,0.01,0.3,0.4,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1370,251.9,1280,0.3,0.01,0.3,0.4,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1371,251.1,1280,0.3,0.01,0.3,0.4,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1372,251.8,1280,0.3,0.01,0.3,0.6,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1373,252.0,1280,0.3,0.01,0.3,0.6,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1374,251.9,1280,0.3,0.01,0.3,0.6,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1375,251.4,1280,0.3,0.01,0.3,0.8,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1376,251.3,1280,0.3,0.01,0.3,0.8,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
1377,251.8,1280,0.3,0.01,0.3,0.8,0.5,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,False,sparseOptFlow,True,70.45,38.3,64.99,69.03,0,7,13,1517,672,689,0,94,2206,62.05,31.44,68.79,57.25,1,3,9,766,240,904,1,31,1670,77.28,45.67,73.54,75.46,1,1,6,1794,813,354,0,26,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,69.93,38.47,67.25,34.34
