trial,elapsed_s,relink_iou_thresh,relink_dist_thresh,iou_match_threshold,lost_frames_before_gmm,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,gmm_max_lifetime,gmm_history,gmm_var_threshold,gmm_downscale,conf_threshold,imgsz,fps_multiply,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
453,252.4,0.1,120.0,0.2,3,10,60,10,60,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.0,43.97,65.42,70.64,0,7,13,1487,517,719,0,124,2206,59.92,29.34,69.64,55.4,0,4,9,731,238,939,3,46,1670,74.4,36.55,73.58,72.14,1,2,6,1765,980,383,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,68.44,36.62,66.06,11.02
1,260.7,0.2,80.0,0.1,3,10,60,10,20,400,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.85,45.87,65.23,71.8,1,7,13,1520,508,686,0,129,2206,58.69,26.59,69.54,54.14,0,4,9,722,275,948,3,53,1670,74.53,37.01,73.59,72.28,1,2,6,1764,969,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,68.36,36.49,66.07,11.02
463,414.5,0.05,160.0,0.2,0,10,100,50,60,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.96,-9.52,65.98,57.49,0,7,13,1634,1844,572,0,83,2206,55.73,-1.68,69.96,48.68,1,2,9,805,832,865,1,28,1670,64.13,-15.5,73.62,58.98,1,1,6,1783,2115,365,1,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.61,-8.9,55.05,9.54
128,396.0,0.05,80.0,0.1,0,10,60,50,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.56,-10.11,66.08,56.77,0,7,13,1594,1816,612,1,72,2206,56.13,-0.78,69.92,49.12,1,2,9,812,824,858,1,26,1670,63.76,-18.16,73.6,58.52,1,1,6,1789,2177,359,2,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.48,-9.68,54.8,9.54
198,416.4,0.05,160.0,0.35,0,10,140,25,20,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.72,-10.74,65.98,57.27,0,7,13,1637,1874,569,0,87,2206,55.69,-1.86,69.99,48.64,1,2,9,805,835,865,1,28,1670,63.99,-16.11,73.65,58.82,1,1,6,1780,2124,368,2,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.47,-9.57,54.91,9.54
70,445.1,0.05,220.0,0.2,0,10,100,50,40,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.64,-9.2,65.81,58.17,2,7,13,1675,1878,531,0,76,2206,55.47,-0.72,69.92,48.42,1,3,9,789,800,881,1,29,1670,63.21,-21.46,73.58,57.79,1,1,6,1785,2245,363,1,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.44,-10.46,54.79,9.54
57,415.9,0.2,220.0,0.35,0,10,100,10,60,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.32,-12.74,65.99,56.74,0,7,13,1631,1912,575,0,87,2206,55.32,-1.38,69.95,48.13,1,3,9,785,807,885,1,27,1670,64.1,-15.69,73.64,58.94,1,1,6,1783,2119,365,1,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.25,-9.94,54.6,9.54
170,415.1,0.1,220.0,0.35,0,10,60,10,40,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.4,-12.38,66.0,56.82,0,7,13,1631,1904,575,0,86,2206,55.32,-1.38,69.96,48.13,1,3,9,785,807,885,1,27,1670,63.98,-16.15,73.65,58.8,1,1,6,1780,2126,368,1,30,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.23,-9.97,54.58,9.54
458,397.9,0.2,80.0,0.2,0,10,100,50,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.56,-10.11,66.08,56.77,0,7,13,1594,1816,612,1,72,2206,55.82,-1.56,70.0,48.71,1,2,9,805,830,865,1,26,1670,62.96,-23.74,73.58,57.45,1,1,6,1793,2301,355,2,28,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.11,-11.8,54.31,9.54
376,446.6,0.2,80.0,0.35,0,10,140,50,40,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.62,-9.25,65.81,58.17,2,7,13,1675,1878,531,1,76,2206,56.04,-1.38,69.94,49.2,1,2,9,820,843,850,0,32,1670,60.54,-39.99,73.58,54.35,1,1,6,1788,2644,360,3,29,2148,9.54,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,59.73,-16.87,53.91,9.54
206,252.3,0.1,160.0,0.1,0,10,140,25,40,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.74,-10.02,65.92,57.13,0,7,13,1617,1838,589,0,79,2206,55.44,-2.57,69.98,48.31,1,2,9,800,842,870,1,28,1670,64.17,-15.18,73.63,59.05,1,1,6,1783,2108,365,1,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.45,-9.26,54.83,9.49
221,252.3,0.2,220.0,0.1,0,10,140,25,20,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.74,-10.02,65.92,57.13,0,7,13,1617,1838,589,0,79,2206,55.38,-1.86,69.97,48.2,1,2,9,791,821,879,1,27,1670,64.15,-15.04,73.69,58.98,1,1,6,1776,2098,372,1,28,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.42,-8.97,54.77,9.49
413,252.7,0.1,160.0,0.35,0,10,140,10,20,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.81,-15.73,65.83,56.05,0,7,13,1627,1973,579,1,85,2206,55.41,-2.99,69.94,48.27,1,2,9,802,851,868,1,28,1670,64.13,-15.41,73.63,59.0,1,1,6,1783,2113,365,1,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.12,-11.38,54.44,9.49
233,252.5,0.2,80.0,0.1,0,10,100,10,20,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.81,-15.73,65.83,56.05,0,7,13,1627,1973,579,1,85,2206,55.51,-3.17,69.93,48.3,1,2,9,805,858,865,0,27,1670,60.15,-43.3,73.61,53.81,1,1,6,1792,2720,356,2,29,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,58.82,-20.73,52.72,9.49
444,246.5,0.05,80.0,0.2,0,10,60,50,40,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.15,-11.02,66.05,56.38,0,7,13,1582,1824,624,1,78,2206,55.85,-0.24,69.99,48.73,1,2,9,795,798,875,1,25,1670,63.72,-18.34,73.63,58.46,1,1,6,1788,2181,360,1,30,2148,9.45,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.24,-9.87,54.52,9.45
79,252.5,0.2,160.0,0.1,0,10,60,25,20,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.48,-14.19,65.99,55.78,0,7,13,1588,1900,618,1,90,2206,54.46,-6.35,69.98,47.03,1,2,9,788,893,882,1,28,1670,63.02,-22.39,73.61,57.57,1,1,6,1783,2263,365,1,31,2148,9.45,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,59.32,-14.31,53.46,9.45
457,248.6,0.2,120.0,0.35,0,10,100,10,60,100,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,59.47,-18.31,66.17,54.32,0,7,13,1551,1954,655,1,83,2206,53.76,-8.68,69.91,46.35,1,2,9,783,926,887,2,32,1670,63.23,-21.32,73.58,57.83,1,1,6,1786,2243,362,1,30,2148,9.45,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,58.82,-16.1,52.83,9.45
384,261.0,0.2,120.0,0.35,0,10,140,25,60,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.41,-12.6,65.86,56.91,0,7,13,1640,1917,566,1,89,2206,55.67,-2.99,70.02,48.6,1,2,9,813,863,857,0,29,1670,63.21,-21.55,73.59,57.78,1,1,6,1786,2248,362,1,29,2148,9.43,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,60.1,-12.38,54.43,9.43
402,442.5,0.1,220.0,0.2,1,10,60,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.89,50.27,65.33,74.39,0,7,13,1593,484,613,0,89,2206,66.77,42.87,69.26,63.02,1,2,9,812,95,858,1,25,1670,86.09,72.44,73.44,85.88,1,1,6,1801,245,347,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,5.5,0.503,0.4942,2,2,75.92,55.19,74.43,8.26
61,441.7,0.1,120.0,0.2,1,10,60,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.89,50.27,65.33,74.39,0,7,13,1593,484,613,0,89,2206,66.75,41.86,69.23,62.98,1,2,9,825,125,845,1,25,1670,86.09,72.44,73.44,85.88,1,1,6,1801,245,347,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,5.5,0.503,0.4942,2,2,75.91,54.86,74.42,8.26
14,442.5,0.2,160.0,0.1,1,10,60,25,20,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.89,50.27,65.33,74.39,0,7,13,1593,484,613,0,89,2206,66.63,42.22,69.23,62.84,1,2,9,815,109,855,1,25,1670,86.09,72.44,73.44,85.88,1,1,6,1801,245,347,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,5.5,0.503,0.4942,2,2,75.87,54.98,74.37,8.26
448,441.8,0.1,220.0,0.2,1,10,60,10,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.4,45.92,65.57,72.39,0,7,13,1564,551,642,0,83,2206,67.3,44.07,69.09,63.8,1,2,9,822,85,848,1,27,1670,86.09,72.44,73.44,85.88,1,1,6,1801,245,347,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,5.5,0.503,0.4942,2,2,75.6,54.14,74.02,8.26
436,413.7,0.2,120.0,0.35,1,10,60,10,40,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.35,50.77,65.3,74.84,0,7,13,1615,495,591,0,86,2206,64.49,36.89,69.39,60.14,1,3,9,795,179,875,0,27,1670,85.88,72.02,73.51,85.67,1,1,6,1797,250,351,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.92,0.503,0.4848,2,2,75.24,53.23,73.55,7.97
487,413.2,0.2,160.0,0.2,1,10,60,10,60,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.35,50.77,65.3,74.84,0,7,13,1615,495,591,0,86,2206,64.37,37.25,69.34,60.05,1,3,9,787,164,883,1,27,1670,85.89,72.07,73.51,85.69,1,1,6,1797,249,351,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.92,0.503,0.4848,2,2,75.2,53.36,73.53,7.97
90,252.8,0.1,80.0,0.35,0,10,140,25,60,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.68,-13.64,65.95,56.04,0,7,13,1597,1897,609,1,90,2206,54.39,-6.35,70.01,46.95,1,3,9,786,892,884,0,29,1670,59.24,-50.23,73.58,52.62,1,1,6,1791,2868,357,2,29,2148,9.45,1.0,1.0,1,1,5.93,1.0,1.0,1,1,,0.503,0.0,2,0,58.1,-23.41,51.87,7.69
23,257.8,0.05,220.0,0.2,1,10,100,50,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.21,52.49,65.29,75.49,0,7,13,1614,456,592,0,71,2206,66.35,42.1,69.4,62.44,1,2,9,803,99,867,1,24,1670,86.18,72.72,73.46,86.01,1,1,6,1802,240,346,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.28,0.503,0.4738,2,2,76.25,55.77,74.65,7.65
500,258.5,0.05,220.0,0.1,1,10,100,50,60,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.21,52.49,65.29,75.49,0,7,13,1614,456,592,0,71,2206,66.35,42.1,69.4,62.44,1,2,9,803,99,867,1,24,1670,86.18,72.72,73.46,86.01,1,1,6,1802,240,346,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.28,0.503,0.4738,2,2,76.25,55.77,74.65,7.65
390,259.1,0.1,160.0,0.2,1,10,140,25,60,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.88,49.27,65.33,74.21,0,7,13,1610,523,596,0,84,2206,64.79,37.49,69.31,60.63,1,2,9,803,176,867,1,28,1670,86.01,72.35,73.5,85.83,1,1,6,1796,241,352,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.24,0.503,0.4748,2,2,75.23,53.04,73.56,7.63
378,411.7,0.2,160.0,0.35,1,10,60,10,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.97,51.04,65.51,74.41,0,7,13,1570,444,636,0,85,2206,66.31,41.5,69.32,62.37,1,2,9,809,115,861,1,24,1670,86.0,72.3,73.44,85.82,1,1,6,1800,247,348,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.19,0.503,0.4742,2,2,75.76,54.95,74.2,7.61
101,413.5,0.05,220.0,0.35,1,10,100,50,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.93,54.62,65.38,76.32,0,7,13,1613,408,593,0,69,2206,65.94,41.02,69.46,61.92,1,2,9,800,114,870,1,24,1670,86.14,72.63,73.46,85.97,1,1,6,1801,241,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.16,0.503,0.4738,2,2,76.34,56.09,74.74,7.59
283,395.2,0.1,220.0,0.2,1,10,100,50,60,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.5,54.17,65.36,75.81,0,7,13,1584,389,622,0,68,2206,66.16,41.8,69.51,62.2,1,2,9,799,100,871,1,24,1670,86.14,72.63,73.47,85.97,1,1,6,1801,241,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.14,0.503,0.4735,2,2,76.27,56.2,74.66,7.58
134,443.2,0.1,220.0,0.1,1,10,100,25,40,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.58,52.77,65.23,75.99,1,7,13,1649,485,557,0,74,2206,65.56,40.36,69.2,61.77,1,2,9,804,129,866,1,31,1670,86.12,72.53,73.46,85.92,1,1,6,1800,242,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.14,0.503,0.4735,2,2,76.09,55.22,74.56,7.58
267,443.3,0.1,220.0,0.1,1,10,100,50,20,400,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.68,53.13,65.25,76.14,1,7,13,1650,478,556,0,75,2206,65.02,39.52,69.22,61.0,1,3,9,789,128,881,1,29,1670,86.12,72.53,73.46,85.92,1,1,6,1800,242,348,0,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.14,0.503,0.4735,2,2,75.94,55.06,74.35,7.58
397,246.2,0.2,120.0,0.2,1,10,140,25,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.46,52.22,65.53,74.85,0,7,13,1567,414,639,1,78,2206,65.62,39.82,69.44,61.59,1,2,9,805,139,865,1,26,1670,86.03,72.44,73.5,85.88,1,1,6,1797,240,351,1,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,4.14,0.503,0.4735,2,2,75.7,54.83,74.11,7.58
166,412.1,0.2,220.0,0.1,1,10,140,50,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.84,53.04,65.52,75.13,0,7,13,1565,395,641,0,72,2206,67.13,43.47,69.2,63.38,1,2,9,816,89,854,1,23,1670,86.08,72.63,73.46,85.99,1,1,6,1795,232,353,3,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,3.98,0.503,0.471,2,2,76.35,56.38,74.83,7.5
252,252.9,0.2,220.0,0.2,0,10,100,10,60,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.24,-16.68,65.97,55.37,0,7,13,1597,1965,609,0,88,2206,54.23,-4.73,69.95,46.8,1,3,9,769,847,901,1,29,1670,63.18,-21.65,73.59,57.76,1,1,6,1786,2250,362,1,30,2148,9.45,1.0,1.0,1,1,4.55,1.0,1.0,1,1,,0.503,0.0,2,0,59.22,-14.35,53.31,7.0
27,441.9,0.05,220.0,0.2,1,10,100,50,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.11,50.82,65.52,74.45,0,7,13,1581,460,625,0,81,2206,67.03,43.23,69.16,63.25,1,2,9,815,92,855,1,23,1670,86.42,73.18,73.43,86.23,1,1,6,1804,232,344,0,27,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,2.9,0.503,0.4543,2,2,76.19,55.74,74.64,6.96
294,444.9,0.1,120.0,0.35,1,10,100,10,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.37,45.87,65.57,72.39,0,7,13,1564,551,642,1,83,2206,67.25,42.51,69.0,63.75,1,2,9,844,134,826,0,29,1670,86.42,73.18,73.43,86.23,1,1,6,1804,232,344,0,27,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,2.9,0.503,0.4543,2,2,75.68,53.85,74.12,6.96
140,253.2,0.2,160.0,0.1,0,10,140,25,40,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.68,-13.64,65.95,56.04,0,7,13,1597,1897,609,1,90,2206,54.27,-5.99,70.03,46.8,1,3,9,778,877,892,1,28,1670,63.12,-21.74,73.6,57.71,1,1,6,1783,2248,365,2,30,2148,9.45,1.0,1.0,1,1,3.5,1.0,1.0,1,1,,0.503,0.0,2,0,59.36,-13.79,53.52,6.47
159,393.6,0.1,160.0,0.2,1,10,100,50,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.32,54.35,65.34,75.76,0,7,13,1574,375,632,0,74,2206,67.01,42.93,69.32,63.21,1,2,9,818,100,852,1,23,1670,86.31,73.0,73.44,86.14,1,1,6,1802,234,346,0,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,4.27,0.503,0.4754,2,2,76.55,56.76,75.04,4.27
130,442.4,0.2,80.0,0.2,3,5,140,10,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.82,46.92,65.69,71.56,0,7,13,1472,436,734,1,117,2206,64.28,40.78,69.2,61.37,1,4,9,784,101,886,2,54,1670,84.3,68.72,73.55,84.1,1,2,6,1769,290,379,3,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.47,52.14,72.34,
324,245.5,0.05,80.0,0.35,3,5,100,25,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.94,50.91,65.57,73.08,0,7,13,1469,345,737,1,120,2206,62.41,38.2,69.61,58.91,0,4,9,737,95,933,4,49,1670,83.73,67.23,73.59,83.41,1,2,6,1765,319,383,2,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,73.03,52.11,71.8,
416,251.1,0.05,80.0,0.35,3,5,60,50,40,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.6,49.27,65.41,72.67,0,7,13,1486,398,720,1,122,2206,61.06,32.93,69.63,56.9,0,4,9,738,186,932,2,47,1670,85.03,70.72,73.59,84.88,1,2,6,1763,243,385,1,34,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,72.9,50.97,71.48,
115,259.3,0.2,80.0,0.35,3,5,100,25,20,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.21,47.42,65.32,72.28,0,7,13,1511,464,695,1,128,2206,62.16,35.27,69.63,58.54,0,3,9,761,169,909,3,51,1670,82.76,64.43,73.6,82.25,1,2,6,1765,379,383,2,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,72.38,49.04,71.02,
33,251.9,0.1,80.0,0.1,3,5,140,25,20,200,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.23,48.32,65.39,72.33,0,7,13,1489,422,717,1,127,2206,61.17,33.65,69.62,57.2,1,4,9,739,175,931,2,50,1670,83.38,66.2,73.55,83.0,1,2,6,1770,347,378,1,35,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,72.26,49.39,70.84,
8,395.1,0.2,80.0,0.35,3,5,140,50,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.76,52.58,65.43,73.95,0,7,13,1483,322,723,1,115,2206,62.76,38.8,69.55,59.39,1,4,9,746,96,924,2,52,1670,80.23,57.12,73.58,79.37,1,2,6,1766,536,382,3,36,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,72.25,49.5,70.9,
138,393.9,0.1,80.0,0.35,3,5,60,50,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.05,52.99,65.41,74.33,0,7,13,1500,330,706,1,117,2206,62.11,36.23,69.69,58.23,0,4,9,741,134,929,2,46,1670,77.98,49.58,73.59,76.53,1,2,6,1764,698,384,1,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,71.38,46.27,69.7,
155,396.4,0.1,80.0,0.2,3,5,100,25,40,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.82,52.4,65.41,74.09,0,7,13,1500,343,706,1,119,2206,62.9,38.14,69.64,59.34,0,3,9,753,115,917,1,49,1670,77.25,47.07,73.59,75.67,1,2,6,1765,752,383,2,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,71.32,45.87,69.7,
330,394.3,0.1,80.0,0.1,3,5,60,25,20,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.77,52.31,65.41,74.04,0,7,13,1499,344,707,1,119,2206,61.96,35.99,69.7,58.04,0,4,9,738,135,932,2,46,1670,78.02,49.67,73.59,76.55,1,2,6,1764,697,384,0,33,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,71.25,45.99,69.54,
